Nome,CNPJ,setor_economico_bovespa,data,ValorMercado,TotEmFiLP,TotEmFiCP,Receita,PtLqCo,PasNoCir,PasCir,LucroLiquido,Imobil,Fornec,CxOper,Estoques,EBIT,DvPgCP,DeprAmor,ClieCP,CtaRecCP,DpInCP,CaixaEEqCx,AtivoTot,AtvCir,ApFiVrJuLP,AplFin,ApFiVrJuCP,AFAvCAmLP,AFAvCAmCP,linha_na,aplfin,caixaeqvcaixa,contasreceber
Afluente T,10338320000100,Utilidade pública,Set 2013,236606.25,3070,532,26597,72786,3222,2186,14725,0,501,19650,214,14504,51,0,0,3742,0,23507,78194,61063,0,0,0,0,1816,1,1816,23507,3742
Afluente T,10338320000100,Utilidade pública,Dez 2013,220797.5,2939,533,35127,77503,3084,2816,19441,0,1294,23284,214,19146,0,0,0,3610,0,29013,83403,59638,0,0,0,234,26,1,260,29013,3610
Afluente T,10338320000100,Utilidade pública,Mar 2014,189255,2807,532,7696,81882,2897,2176,4379,0,267,5351,214,4240,0,0,0,3906,0,0,86955,64232,0,0,0,466,53,1,519,0,3906
Afluente T,10338320000100,Utilidade pública,Jun 2014,189255,2676,532,19128,74739,2779,9171,6703,0,7507,17983,214,6482,0,0,0,3824,0,28490,86689,59062,0,0,0,654,10,1,664,28490,3824
Afluente T,10338320000100,Utilidade pública,Set 2014,167115.87859,4151,536,8419,73910,4294,12427,5539,0,4246,20863,214,5369,0,0,0,4679,0,36189,90631,68708,0,0,0,533,8,1,541,36189,4679
Afluente T,10338320000100,Utilidade pública,Dez 2014,157712.5,4020,543,34643,76650,4194,3066,14982,0,833,24854,214,14373,0,0,0,4554,0,29284,83910,61521,0,0,0,720,0,1,720,29284,4554
Afluente T,10338320000100,Utilidade pública,Mar 2015,170329.5,3888,542,7726,80865,3969,3172,4215,0,874,7530,214,4070,0,0,0,4785,0,35507,88006,67158,0,0,0,514,0,1,514,35507,4785
Afluente T,10338320000100,Utilidade pública,Jun 2015,171591.2,3756,543,14883,77812,4118,2433,9027,0,655,14710,189,8625,0,0,0,4727,0,34506,84363,65460,0,0,0,411,0,1,411,34506,4727
Afluente T,10338320000100,Utilidade pública,Set 2015,141941.25,3608,559,18839,79332,4018,3261,10547,0,1101,21766,0,9688,0,0,0,4035,0,40862,86611,72754,0,0,0,512,0,1,512,40862,4035
Afluente T,10338320000100,Utilidade pública,Dez 2015,NA,3426,610,27417,78418,3891,7065,12633,0,2011,27702,0,11220,0,0,0,4186,0,42264,89374,74004,237,0,0,0,0,1,237,42264,4186
Afluente T,10338320000100,Utilidade pública,Mar 2016,NA,3244,660,6398,81827,3758,6317,3409,0,1087,4512,0,2889,0,0,0,3928,0,46148,91902,77917,248,0,0,0,0,1,248,46148,3928
Afluente T,10338320000100,Utilidade pública,Jun 2016,NA,3063,709,13365,76917,3612,3240,7500,0,1363,-2387,0,6427,0,0,0,3866,0,35588,83769,67747,3184,0,159,0,0,1,3343,35588,3866
Afluente T,10338320000100,Utilidade pública,Set 2016,179792.25,2881,735,21551,74743,3478,5217,12827,0,2870,-1199,0,11257,0,0,0,4328,0,33688,83438,66598,4623,0,272,0,0,1,4895,33688,4328
Afluente T,10338320000100,Utilidade pública,Dez 2016,190516.7,2699,735,31353,76206,7450,3960,14288,0,1559,-3175,0,16399,0,0,0,4470,0,35307,87616,68881,5224,0,467,0,0,1,5691,35307,4470
Afluente T,10338320000100,Utilidade pública,Mar 2017,281989.95,2516,735,7863,52058,7433,33505,5852,0,838,-367,0,5506,0,0,0,4575,0,42790,92996,76584,4282,0,383,0,0,1,4665,42790,4575
Afluente T,10338320000100,Utilidade pública,Jun 2017,242246.4,2335,733,12336,47846,7428,2523,7714,0,530,10326,0,7475,0,0,0,4366,0,26,57797,50532,360,0,16380,0,0,1,16740,26,4366
Afluente T,10338320000100,Utilidade pública,Set 2017,332944.50235,2154,733,17864,42744,7429,2327,10326,0,421,15286,0,10250,0,0,0,3621,0,14257,52500,48259,0,0,0,0,0,1,0,14257,3621
Afluente T,10338320000100,Utilidade pública,Dez 2017,313532.45,1972,733,23646,44935,7397,2459,12517,0,629,20377,0,12666,0,0,0,3647,0,18945,54791,53086,0,0,0,0,0,1,0,18945,3647
Afluente T,10338320000100,Utilidade pública,Mar 2018,417866.61969,1790,733,5793,43022,7433,8070,2938,0,1329,6462,0,3211,0,0,0,3646,0,25190,58525,56843,0,0,0,0,0,1,0,25190,3646
Afluente T,10338320000100,Utilidade pública,Jun 2018,440964.15,1608,732,13125,46671,7451,2635,6587,0,916,11248,0,7105,0,0,0,3376,0,24605,56757,54539,0,0,0,0,0,1,0,24605,3376
Afluente T,10338320000100,Utilidade pública,Set 2018,316055.85,1427,731,20750,51844,7545,3070,11760,0,1160,18538,0,12541,0,0,0,3681,0,31581,62459,60073,0,0,0,0,0,1,0,31581,3681
Afluente T,10338320000100,Utilidade pública,Dez 2018,350121.75,1245,731,33684,195754,7790,2656,22616,0,893,24384,0,22903,0,0,0,3424,0,31212,206200,52351,0,0,0,0,0,1,0,31212,3424
Afluente T,10338320000100,Utilidade pública,Mar 2019,336873.9,1062,731,8847,202191,7661,3074,6437,0,1128,7300,0,6425,0,0,0,3039,0,38315,212926,59434,0,0,0,0,0,1,0,38315,3039
Afluente T,10338320000100,Utilidade pública,Jun 2019,331194.675,881,730,17448,208222,7591,2514,12468,0,717,13243,0,12416,0,NA,0,2879,0,44074,218327,65242,0,0,0,0,0,1,0,44074,2879
Afluente T,10338320000100,Utilidade pública,Set 2019,1103982.25,787,642,28050,216847,7476,3337,21093,0,1201,21830,0,20962,118,NA,0,3816,0,52479,227660,74932,0,0,0,0,0,1,0,52479,3816
Afluente T,10338320000100,Utilidade pública,Dez 2019,698981.8,737,511,38621,214346,7143,4166,25257,93,2419,28361,0,24961,0,0,0,4706,0,51746,225655,75356,0,0,0,0,0,1,0,51746,4706
Afluente T,10338320000100,Utilidade pública,Mar 2020,410052500,686,379,8952,220256,7137,3501,5910,93,1361,6207,0,5906,125,0,0,4498,0,57771,230894,81267,0,0,0,0,0,1,0,57771,4498
All Norte,24962466000136,Bens industriais,Mar 2007,NA,1472936,105496,88896,449165,1626083,210338,-2011,1329507,36304,NA,3860,26062,0,NA,26992,0,26163,0,2285586,62504,0,0,0,0,0,1,0,26163,26992
All Norte,24962466000136,Bens industriais,Jun 2007,NA,1305771,269681,216061,477119,1542441,401218,19513,1335426,65022,NA,5506,83360,0,NA,33634,0,46746,0,2420778,91218,0,0,0,0,0,1,0,46746,33634
All Norte,24962466000136,Bens industriais,Set 2007,NA,1197649,219789,375805,270728,1298134,436818,155049,1376186,88395,NA,8656,162854,0,NA,25399,0,22244,0,2005680,62363,0,0,0,0,0,1,0,22244,25399
All Norte,24962466000136,Bens industriais,Dez 2007,NA,1253500,149709,463187,244438,1461547,325453,128759,1388996,124317,NA,3193,167597,0,NA,24893,0,16482,0,2031438,67673,0,0,0,0,0,1,0,16482,24893
All Norte,24962466000136,Bens industriais,Mar 2008,NA,1212356,152602,108946,212314,1390543,437135,66,1438731,198838,NA,9240,44003,32190,NA,45495,0,61837,0,2039992,145769,0,0,0,0,0,1,0,61837,45495
All Norte,24962466000136,Bens industriais,Jun 2008,NA,1183520,169429,284751,242920,1453911,455388,30672,1445222,197580,NA,8057,124054,32190,NA,44966,0,91598,0,2152219,168598,0,0,0,0,0,1,0,91598,44966
All Norte,24962466000136,Bens industriais,Set 2008,NA,1299573,166725,621602,251273,1659981,427986,39025,1451782,188904,NA,3540,185659,32190,NA,28983,0,338263,0,2339240,416267,0,0,0,0,0,1,0,338263,28983
All Norte,24962466000136,Bens industriais,Dez 2008,NA,1291295,246980,789461,207353,2499993,744585,5657,1806277,331098,302849,3928,268913,0,99733,59513,0,1027576,0,3451931,1143497,0,0,0,0,0,1,0,1027576,59513
All Norte,24962466000136,Bens industriais,Mar 2009,NA,1299183,185100,248475,272160,2555003,687226,50081,1804135,343892,87816,4455,122465,0,22571,87479,0,1024491,0,3514389,1165597,0,0,0,0,0,1,0,1024491,87479
All Norte,24962466000136,Bens industriais,Jun 2009,NA,1272312,218293,583587,308678,2572297,609383,87221,1807325,234063,71510,3802,218776,0,46521,73732,0,1068512,0,3490358,1206768,0,0,0,0,0,1,0,1068512,73732
All Norte,24962466000136,Bens industriais,Set 2009,NA,1238302,207284,850790,365280,2663470,552418,142872,1876754,195368,185926,2938,315546,0,72996,69902,0,899616,0,3581168,1053730,0,0,0,0,0,1,0,899616,69902
All Norte,24962466000136,Bens industriais,Dez 2009,NA,1317453,190060,1021951,609925,2713338,468558,386475,1916371,157708,26291,3662,355200,0,99019,57536,0,761833,0,3791821,939731,0,0,0,0,0,1,0,761833,57536
All Norte,24962466000136,Bens industriais,Mar 2010,NA,1280152,175783,293649,514440,2301296,435504,84189,1999574,139020,54317,2647,143007,0,23444,91331,0,645727,0,3251240,815729,0,0,0,0,0,1,0,645727,91331
All Norte,24962466000136,Bens industriais,Jun 2010,NA,1249146,183805,594094,602478,2040184,690725,173172,2075240,292939,322501,4813,287320,0,47430,83988,0,643079,0,3333387,808830,0,0,0,0,0,1,0,643079,83988
All Norte,24962466000136,Bens industriais,Set 2010,NA,1182155,202053,861945,686922,1974790,713435,256525,2125345,309548,478375,11670,409085,0,70953,68306,0,594986,0,3375147,766345,0,0,0,0,0,1,0,594986,68306
All Norte,24962466000136,Bens industriais,Dez 2010,NA,1638850,286010,1092708,772847,2005870,599282,341094,2184045,171529,518854,20088,507780,0,93642,50322,0,0,510355,3377999,671837,0,0,0,0,0,1,0,510355,50322
All Norte,24962466000136,Bens industriais,Mar 2011,NA,1180821,200234,285119,874643,2156860,682843,92655,2478650,276862,163718,18811,137050,0,25077,0,107910,0,465818,3714346,681618,0,0,0,0,0,1,0,465818,107910
All Norte,24962466000136,Bens industriais,Jun 2012,NA,1935048,308089,759901,1314690,2227868,600632,176771,2778458,133669,139074,28239,293776,0,48470,0,145748,0,562219,4143190,809459,0,0,0,0,0,1,0,562219,145748
All Norte,24962466000136,Bens industriais,Set 2012,NA,1834236,327633,1169822,1418667,2098346,649861,279743,2686732,134596,489728,52405,474513,0,75005,0,119942,0,717117,4166874,940435,0,0,0,0,0,1,0,717117,119942
All Norte,24962466000136,Bens industriais,Dez 2012,NA,2019863,324835,1521823,1514474,2267935,687449,377310,2794706,95210,555896,41718,622548,0,100845,0,203104,0,838459,4469858,1150587,0,0,0,0,0,1,0,838459,203104
All Norte,24962466000136,Bens industriais,Mar 2013,NA,2256682,329647,424343,1609186,2493294,779982,95332,2797658,163438,21994,61810,152686,0,26984,0,332316,0,1080681,4882462,1547081,0,0,0,0,0,1,0,1080681,332316
All Norte,24962466000136,Bens industriais,Jun 2013,NA,2245240,339720,954653,1711793,2469481,828041,197528,2837453,244488,279439,67378,332669,0,49543,0,263222,0,1225315,5009315,1638160,0,0,0,0,0,1,0,1225315,263222
All Norte,24962466000136,Bens industriais,Set 2013,NA,2117528,338994,1393065,1807753,2336629,724439,293081,2863968,114944,-58556,55021,479547,0,79827,0,623197,0,708132,4868821,1473268,0,0,0,0,0,1,0,708132,623197
All Norte,24962466000136,Bens industriais,Dez 2013,NA,2573561,349377,1816878,1805488,2809136,921695,342791,2923587,227359,339632,34137,596610,51442,117260,0,450698,0,1461044,5536319,2051980,0,0,0,0,0,1,0,1461044,450698
All Norte,24962466000136,Bens industriais,Mar 2014,NA,2573417,331132,494421,1892090,2826791,767184,86375,2956710,196290,-255744,41084,152001,10442,31791,0,716425,0,0,5486065,2006355,0,0,0,0,0,1,0,0,716425
All Norte,24962466000136,Bens industriais,Jun 2014,NA,2535548,309845,1092583,1995307,2772628,752177,190146,3009284,185483,86597,41213,336263,3086,67249,0,522857,0,1273316,5520112,1989313,0,0,0,0,0,1,0,1273316,522857
All Norte,24962466000136,Bens industriais,Set 2014,NA,2329401,414584,1592743,2072024,2525189,811358,266635,3027707,161058,78836,32965,493353,56,105007,0,649826,0,1008399,5408571,1873614,0,0,0,0,0,1,0,1008399,649826
All Norte,24962466000136,Bens industriais,Dez 2014,NA,177025,2215492,2033468,1917105,1008007,2920073,138560,3210468,134446,273573,23653,424893,22642,186395,0,107887,0,666085,5845185,1517718,2349,0,216852,0,0,1,219201,666085,107887
All Norte,24962466000136,Bens industriais,Mar 2015,NA,1206266,1163272,472202,1833273,2220388,1676518,50690,3263276,113285,-51112,23594,139107,23665,47687,0,130145,0,72101,5730179,1176184,521958,0,218222,0,0,1,740180,72101,130145
All Norte,24962466000136,Bens industriais,Jun 2015,NA,1951392,342215,1138904,1989525,3027378,933153,91830,3384351,91142,315747,25965,245790,24677,125385,0,587205,0,6859,5950056,1257388,481654,0,227055,0,0,1,708709,6859,587205
All Norte,24962466000136,Bens industriais,Set 2015,NA,2922558,774288,1829492,2056329,3179680,1172862,158634,3482654,76674,445819,44817,443331,22642,195988,0,795105,0,15190,6408871,1671424,499770,0,446358,0,0,1,946128,15190,795105
All Norte,24962466000136,Bens industriais,Dez 2015,NA,1961717,711622,2476105,2038761,3166207,1397876,169097,3397092,189212,573700,56944,532316,2465,328108,0,205365,0,25103,6602844,1826606,79819,0,174891,0,0,1,254710,25103,205365
All Norte,24962466000136,Bens industriais,Mar 2016,NA,1766989,857760,676059,2101331,3000347,1627629,62570,3454811,254640,266765,49114,158140,2465,93861,0,277473,0,318,6729307,1178694,82605,0,107,0,0,1,82712,318,277473
All Norte,24962466000136,Bens industriais,Jun 2016,NA,4120187,457128,1404246,2134192,5304150,1102533,131888,3454762,152699,448512,58862,361882,24621,195164,0,306860,0,32583,8540875,2302627,84429,0,1353198,0,0,1,1437627,32583,306860
All Norte,24962466000136,Bens industriais,Set 2016,NA,4043672,587603,2142046,2166844,5148235,1300762,164540,3417030,212628,687511,64461,542794,23844,296316,0,366316,0,29117,8615841,2137425,85238,0,1003520,0,0,1,1088758,29117,366316
All Norte,24962466000136,Bens industriais,Dez 2016,NA,4334781,577204,2592546,2986615,5409845,1360568,110261,4324271,201871,-424932,53281,621603,0,398234,0,229782,0,242437,9757028,3060494,87571,0,430098,0,0,1,517669,242437,229782
All Norte,24962466000136,Bens industriais,Mar 2017,NA,4295744,705908,715301,3063284,5280023,1553695,76669,4367653,281855,108139,46733,277837,0,88551,0,201829,0,172041,9897002,1030882,89816,0,183156,0,0,1,272972,172041,201829
All Norte,24962466000136,Bens industriais,Jun 2017,NA,6860022,430649,1559846,3040304,7767934,1195800,191271,4392606,227216,279140,39653,619582,0,176902,0,214165,0,147801,12004038,2686621,91904,0,1895581,0,0,1,1987485,147801,214165
All Norte,24962466000136,Bens industriais,Set 2017,NA,6717992,511086,2451817,3222872,7568645,1333304,373839,4435755,296587,593110,35454,1003731,1656,270052,0,596276,0,163346,12124821,2035575,0,0,1068231,0,0,1,1068231,163346,596276
All Norte,24962466000136,Bens industriais,Dez 2017,NA,6239740,679970,3372467,3227655,6992148,1582209,496554,4657241,413795,1233123,34025,1365578,0,402234,0,200900,0,153368,11802012,2419149,0,0,0,0,0,1,0,153368,200900
All Norte,24962466000136,Bens industriais,Mar 2018,NA,6440687,621609,833750,3366308,7049941,1338921,139165,4696668,355831,306657,33008,332394,0,106742,0,182737,0,25090,11755170,2360086,0,0,0,0,0,1,0,25090,182737
All Norte,24962466000136,Bens industriais,Jun 2018,NA,7094310,837479,1769384,3136006,7661241,1408844,188467,4720134,258630,574577,27996,705932,0,231467,0,194127,0,42100,12206091,2053083,0,0,0,0,0,1,0,42100,194127
All Norte,24962466000136,Bens industriais,Set 2018,NA,7368925,741515,2866849,3217501,7936364,1297154,454962,4786938,311182,1136594,30039,1190789,0,335311,0,219518,0,25593,12451019,2193940,0,0,0,0,0,1,0,25593,219518
All Norte,24962466000136,Bens industriais,Dez 2018,NA,7514653,494125,3846093,3514574,8104672,1028363,752021,4768182,309859,1410725,21011,1547443,0,460711,0,253090,0,75996,12647609,2810570,0,0,0,0,0,1,0,75996,253090
All Norte,24962466000136,Bens industriais,Mar 2019,NA,7109973,396918,949639,3677890,7878400,1073174,163320,4221157,436681,397634,24822,328571,0,125566,0,285035,0,692729,12629464,3290454,0,0,0,35,0,1,35,692729,285035
All Norte,24962466000136,Bens industriais,Jun 2019,NA,7345349,309844,1938750,3474940,8116998,920598,439903,4274663,374519,798495,33949,708885,0,252195,0,331315,0,744193,12512536,3130469,0,0,0,0,0,1,0,744193,331315
All Norte,24962466000136,Bens industriais,Set 2019,NA,7787101,228055,3184707,3484768,8523366,972530,789731,4316984,460105,1520071,25756,1219434,0,387375,0,325921,0,842217,12980664,3051080,0,0,0,0,0,1,0,842217,325921
All Norte,24962466000136,Bens industriais,Dez 2019,NA,7361569,483878,4135513,3779610,8039622,959472,1084633,4506850,190697,2016133,17009,1600650,0,509794,0,234485,0,920972,12778704,3460028,0,0,0,0,0,1,0,920972,234485
Alliar,42771949000135,Saúde,Dez 2015,NA,385790,79654,699664,733000,616375,186977,-12767,411211,51108,98556,4203,108738,0,35701,0,155592,0,21920,1536352,215926,2763,0,3672,0,0,1,6435,21920,155592
Alliar,42771949000135,Saúde,Mar 2016,NA,346536,149666,195726,921441,624450,298689,7532,460528,65691,10439,5046,22661,0,10108,0,199127,0,25183,1844580,280523,3323,0,12637,0,0,1,15960,25183,199127
Alliar,42771949000135,Saúde,Jun 2016,NA,350154,155558,438758,912796,642903,316445,-1812,464160,64217,26607,4425,46878,0,22338,0,208658,0,23851,1872144,292211,3483,0,13593,0,0,1,17076,23851,208658
Alliar,42771949000135,Saúde,Set 2016,NA,361744,190557,692494,920574,616799,396802,-1279,466156,62745,44080,6423,78080,0,38479,0,233011,0,44720,1934175,347318,3600,0,1856,0,0,1,5456,44720,233011
Alliar,42771949000135,Saúde,Dez 2016,1678412.3514,302817,202830,951470,1211935,549798,404579,14792,464206,69737,78974,6391,100612,0,54367,0,233260,0,159333,2166312,494429,5696,0,37811,0,0,1,43507,159333,233260
Alliar,42771949000135,Saúde,Mar 2017,1793916.5884,275330,208758,259277,1224410,564989,429271,5786,507018,56803,12729,6222,24923,0,20932,0,249166,0,53505,2218670,384153,5657,0,0,0,0,1,5657,53505,249166
Alliar,42771949000135,Saúde,Jun 2017,2070042.3501,267424,230071,529682,1260331,539440,471114,9740,537487,66345,48745,5768,56806,0,41912,0,263584,0,51155,2270885,409799,5349,0,0,0,0,1,5349,51155,263584
Alliar,42771949000135,Saúde,Set 2017,2011033.1611,246075,267888,822356,1274729,520857,512653,19929,537744,72763,83734,5983,94100,0,60255,0,282444,0,50806,2308239,430387,5468,0,0,0,0,1,5468,50806,282444
Alliar,42771949000135,Saúde,Dez 2017,1749235.5172,432208,167044,1077876,1270256,652676,362053,6652,532523,73410,134194,4650,70337,0,79017,0,219178,0,91597,2284985,401554,3692,0,10,0,0,1,3702,91597,219178
Alliar,42771949000135,Saúde,Mar 2018,1902884.5829,429906,201430,263142,1267885,631247,375351,7103,528904,68280,22850,4343,32035,0,19691,0,235863,0,68523,2274483,399985,3302,0,0,0,0,1,3302,68523,235863
Alliar,42771949000135,Saúde,Jun 2018,1545945.9841,402713,206496,538706,1276586,582234,404495,12372,532497,70599,71369,4100,60886,0,42548,0,243297,0,63455,2263315,409183,3341,0,0,0,0,1,3341,63455,243297
Alliar,42771949000135,Saúde,Set 2018,1380477.7595,395152,223486,818168,1290444,564792,403013,23594,527952,60389,82917,4945,96669,0,66057,0,264753,0,46970,2258249,423905,3384,0,0,0,0,1,3384,46970,264753
Alliar,42771949000135,Saúde,Dez 2018,1571399.7496,372950,232561,1076918,1299712,524979,384735,40087,525020,60803,161189,5435,137286,6716,82621,0,228961,0,73165,2209426,399736,2712,0,0,0,0,1,2712,73165,228961
Alliar,42771949000135,Saúde,Mar 2019,1716661.3979,369528,238734,261845,1303495,718936,407320,9886,521992,53155,38585,4996,36100,6716,28532,0,239566,0,64266,2429751,401603,2725,0,0,0,0,1,2725,64266,239566
Alliar,42771949000135,Saúde,Jun 2019,1705725.0728,341653,257873,534563,1307509,680419,427536,19482,519500,57501,97793,6278,71831,0,58150,0,239313,0,61185,2415464,402473,2759,0,0,0,0,1,2759,61185,239313
Alliar,42771949000135,Saúde,Set 2019,2277060.17,375048,267260,810709,1324756,708214,436899,33858,518573,55350,151989,7684,112161,0,88467,0,247053,0,97428,2469869,465364,2794,0,0,0,0,1,2794,97428,247053
Alliar,42771949000135,Saúde,Dez 2019,2148090.3946000002,364991,249778,1072865,1320002,674888,406231,41300,519777,52388,213410,10928,142656,10325,117870,0,229645,0,88301,2401121,417043,2823,0,0,0,0,1,2823,88301,229645
Alliar,42771949000135,Saúde,Mar 2020,1064582244,365476,458081,235863,1297266,693502,634014,-21680,514812,54767,53673,10410,-1196,10325,29624,0,213340,0,256040,2624782,619861,2826,0,0,0,0,1,2826,256040,213340
Alpargatas,61079117000105,Consumo cíclico,Mar 2007,2635585.59,85558,4543,251162,820848,167146,187659,58712,170932,81363,34670,110948,59791,1116,6370,232094,0,299984,0,1175653,750568,0,0,0,0,0,1,0,299984,232094
Alpargatas,61079117000105,Consumo cíclico,Jun 2007,3102231.09,82526,18613,565362,842651,165238,180405,75538,195326,78811,-6797,138971,82921,1080,13453,256246,0,278927,0,1188294,745329,0,0,0,0,0,1,0,278927,256246
Alpargatas,61079117000105,Consumo cíclico,Set 2007,3149886,79511,23848,879904,867688,162416,200639,95111,192894,83785,21719,142133,105104,11237,21209,273982,0,306080,0,1230743,780429,0,0,0,0,0,1,0,306080,273982
Alpargatas,61079117000105,Consumo cíclico,Dez 2007,2611111.73,118340,52160,1289557,880431,203292,254483,120213,223608,104623,65843,125859,132698,1158,31139,336025,0,120477,0,1338206,638501,0,0,0,0,0,1,0,120477,336025
Alpargatas,61079117000105,Consumo cíclico,Mar 2008,2099553.82,120908,59572,336593,874914,205889,236700,22565,225615,81580,-26189,161900,32869,1147,11517,314493,0,74731,0,1335420,624901,0,0,0,0,0,1,0,74731,314493
Alpargatas,61079117000105,Consumo cíclico,Jun 2008,2122992,115183,64941,662586,867108,198247,227046,27253,237329,73634,9333,173046,42553,5394,25130,259644,0,88172,0,1324541,580923,0,0,0,0,0,1,0,88172,259644
Alpargatas,61079117000105,Consumo cíclico,Set 2008,1244493.12,174629,92524,1062366,860045,263300,290718,36230,245649,87956,261,183080,69582,16413,38137,337768,0,154980,0,1474855,718025,0,0,0,0,0,1,0,154980,337768
Alpargatas,61079117000105,Consumo cíclico,Dez 2008,737234.28,186489,182781,1658790,1020905,331370,445935,173181,333798,112568,104986,283011,185225,1020,55308,432088,0,177045,0,1798210,982315,0,0,0,0,0,1,0,177045,432088
Alpargatas,61079117000105,Consumo cíclico,Mar 2009,876046.06,160835,230899,455931,1015407,300492,471179,20502,325321,76612,22145,305330,31277,13597,14913,377677,0,194909,0,1787078,985086,0,0,0,0,0,1,0,194909,377677
Alpargatas,61079117000105,Consumo cíclico,Jun 2009,1304238.18,146548,221239,910142,997195,267238,456420,19241,304669,99074,128198,262346,38199,5186,30561,333574,0,267709,0,1720853,956605,0,0,0,0,0,1,0,267709,333574
Alpargatas,61079117000105,Consumo cíclico,Set 2009,1296540,134509,162329,1438750,1036930,251902,433441,72736,292631,113519,199090,250818,115947,5164,46800,401706,0,253214,0,1722273,981483,0,0,0,0,0,1,0,253214,401706
